,X,y
0,0.5488135039273248,7.367052718126517
1,0.7151893663724195,11.92866698254048
2,0.6027633760716439,9.807113080805118
3,0.5448831829968969,6.93700405867623
4,0.4236547993389047,8.14307418387917
5,0.6458941130666561,11.884300872030424
6,0.4375872112626925,8.04258774010004
7,0.8917730007820798,13.496670175918847
8,0.9636627605010293,13.684188786004897
9,0.3834415188257777,7.106074509317803
10,0.7917250380826646,11.772698624266791
11,0.5288949197529045,9.455868866675996
12,0.5680445610939323,9.028943394485845
13,0.925596638292661,15.16058861087363
14,0.07103605819788694,1.7219072701427063
15,0.08712929970154071,2.3135126637150587
16,0.02021839744032572,0.6137759823257062
17,0.832619845547938,14.575168177124905
18,0.7781567509498505,12.099263356951377
19,0.8700121482468192,13.752171587146991
20,0.978618342232764,16.862425830547714
21,0.7991585642167236,10.93961940210841
22,0.46147936225293185,5.951705435308243
23,0.7805291762864555,12.977334352454845
24,0.11827442586893322,0.9009929829198384
25,0.6399210213275238,11.842436505562151
26,0.1433532874090464,2.036680330375949
27,0.9446689170495839,13.722578944303002
28,0.5218483217500717,10.05066685273146
29,0.4146619399905236,8.000443891292278
30,0.26455561210462697,6.135893141995974
31,0.7742336894342167,12.819549999788636
32,0.45615033221654855,6.281029298193525
33,0.5684339488686485,10.736574186128763
34,0.018789800436355142,0.3138436355939468
35,0.6176354970758771,10.366988851934552
36,0.6120957227224214,10.428687808610071
37,0.6169339968747569,9.398999860030521
38,0.9437480785146242,15.070300548065443
39,0.6818202991034834,11.449511158118778
40,0.359507900573786,6.069044039762419
41,0.43703195379934145,5.756078516405927
42,0.6976311959272649,11.062706113115029
43,0.06022547162926983,2.529767971126078
44,0.6667667154456677,9.60693287195365
45,0.6706378696181594,10.20993350394472
46,0.2103825610738409,3.020584864385976
47,0.1289262976548533,4.0831581933021415
48,0.31542835092418386,5.703720020875194
49,0.3637107709426226,6.163123400380449
50,0.5701967704178796,8.08303548182288
51,0.43860151346232035,7.418271893226622
52,0.9883738380592262,14.451274910231017
53,0.10204481074802807,1.8625027194947723
54,0.2088767560948347,2.797305263043639
55,0.16130951788499626,3.396076063221443
56,0.6531083254653984,10.673215698595918
57,0.2532916025397821,3.891075282518737
58,0.4663107728563063,7.6906683055062395
59,0.24442559200160274,2.873322371293535
60,0.15896958364551972,1.19328616197719
61,0.11037514116430513,2.395018818729114
62,0.6563295894652734,10.311617337351631
63,0.1381829513486138,3.007775707121313
64,0.1965823616800535,5.631880200064744
65,0.3687251706609641,6.775357046904875
66,0.8209932298479351,11.702076222274869
67,0.09710127579306127,2.873535424991772
68,0.8379449074988039,11.553266201970539
69,0.09609840789396307,1.279891513594737
70,0.9764594650133958,14.878650369876306
71,0.4686512016477016,9.04311074636489
72,0.9767610881903371,14.206661500806618
73,0.604845519745046,8.546244257516676
74,0.7392635793983017,11.290501166549094
75,0.039187792254320675,0.2243385974527028
76,0.2828069625764096,5.6687403607526505
77,0.1201965612131689,1.0230169098341102
78,0.29614019752214493,3.5946343104210716
79,0.11872771895424405,1.6430957395692267
80,0.317983179393976,4.571715240217335
81,0.41426299451466997,8.443476971537036
82,0.06414749634878436,2.211633252157526
83,0.6924721193700198,10.774633031935489
84,0.5666014542065752,7.57358629426846
85,0.2653894909394454,5.1252053404932285
86,0.5232480534666997,7.14850545461093
87,0.09394051075844168,0.16433656459901358
88,0.5759464955561793,10.127227225694991
89,0.9292961975762141,14.556385575568061
90,0.31856895245132366,5.999393110550673
91,0.6674103799636817,10.629883352398247
92,0.13179786240439217,3.1337985479685737
93,0.7163272041185655,10.393882468478337
94,0.2894060929472011,3.606848552423551
95,0.18319136200711683,3.7294649483883795
96,0.5865129348100832,8.294284357977407
97,0.020107546187493552,-0.08793658493779721
98,0.8289400292173631,12.278567934743103
99,0.004695476192547066,0.38791130191326273
