,X,y
0,0.5488135039273248,4.822985198489891
1,0.7151893663724195,8.552720150678383
2,0.6027633760716439,6.993296200446899
3,0.5448831829968969,4.412588143691744
4,0.4236547993389047,6.224800187184647
5,0.6458941130666561,8.854830306697144
6,0.4375872112626925,6.054651683786576
7,0.8917730007820798,9.237805172008446
8,0.9636627605010293,9.06587498349975
9,0.3834415188257777,5.388866915188914
10,0.7917250380826646,8.014073433853467
11,0.5288949197529045,7.011394267911472
12,0.5680445610939323,6.388720589016184
13,0.925596638292661,10.732605419410323
14,0.07103605819788694,1.5667269791532714
15,0.08712929970154071,2.077866165207355
16,0.02021839744032572,0.7126839951240777
17,0.832619845547938,10.612068949385215
18,0.7781567509498505,8.408479602202124
19,0.8700121482468192,9.602110845912893
20,0.978618342232764,12.169334119383896
21,0.7991585642167236,7.143826581024789
22,0.46147936225293185,3.8443086240435846
23,0.7805291762864555,9.274688471022566
24,0.11827442586893322,0.5096208535751723
25,0.6399210213275238,8.842831398924531
26,0.1433532874090464,1.5199138933307168
27,0.9446689170495839,9.199234359055081
28,0.5218483217500717,7.641425243981102
29,0.4146619399905236,6.1271341913396595
30,0.26455561210462697,5.01311508147284
31,0.7742336894342167,9.148381552617552
32,0.45615033221654855,4.200277637110783
33,0.5684339488686485,8.094404441785517
34,0.018789800436355142,0.41989463341217104
35,0.6176354970758771,7.478811366555166
36,0.6120957227224214,7.568209194997962
37,0.6169339968747569,6.514329875656735
38,0.9437480785146242,10.551560155492322
39,0.6818202991034834,8.24040966260136
40,0.359507900573786,4.471504536893489
41,0.43703195379934145,3.77091874740922
42,0.6976311959272649,7.774550133478705
43,0.06022547162926983,2.428640612979729
44,0.6667667154456677,6.473099294725311
45,0.6706378696181594,7.056744155853924
46,0.2103825610738409,2.1686720590167714
47,0.1289262976548533,3.638526705027875
48,0.31542835092418386,4.326578266254274
49,0.3637107709426226,4.544569545667337
50,0.5701967704178796,5.432051629733481
51,0.43860151346232035,5.425264325915021
52,0.9883738380592262,9.709405719934887
53,0.10204481074802807,1.552278665754632
54,0.2088767560948347,1.952921482569466
55,0.16130951788499626,2.7895284737964623
56,0.6531083254653984,7.607674071268924
57,0.2532916025397821,2.824617269819826
58,0.4663107728563063,5.5591144412247075
59,0.24442559200160274,1.8511944112855216
60,0.15896958364551972,0.5984382437495919
61,0.11037514116430513,2.0431431129075883
62,0.6563295894652734,7.229969390025263
63,0.1381829513486138,2.5168609503782444
64,0.1965823616800535,4.848968391664477
65,0.3687251706609641,5.1317311936000545
66,0.8209932298479351,7.797110073035193
67,0.09710127579306127,2.588029046026466
68,0.8379449074988039,7.563541664476517
69,0.09609840789396307,0.9993994741249217
70,0.9764594650133958,10.196353044809326
71,0.4686512016477016,6.899854738126383
72,0.9767610881903371,9.52285605985493
73,0.604845519745046,5.722016658791445
74,0.7392635793983017,7.794183269557585
75,0.039187792254320675,0.22839963618109937
76,0.2828069625764096,4.454705547870603
77,0.1201965612131689,0.6220341037682657
78,0.29614019752214493,2.313933322810347
79,0.11872771895424405,1.2494571447980065
80,0.317983179393976,3.181799343247455
81,0.41426299451466997,6.5721619989636855
82,0.06414749634878436,2.0908957704136046
83,0.6924721193700198,7.51227243508539
84,0.5666014542065752,4.940579023235583
85,0.2653894909394454,3.998257885796001
86,0.5232480534666997,4.732265187277432
87,0.09394051075844168,-0.10536598919319484
88,0.5759464955561793,7.447494747914094
89,0.9292961975762141,10.10990458768699
90,0.31856895245132366,4.606548348294055
91,0.6674103799636817,7.492831452579838
92,0.13179786240439217,2.674809235946613
93,0.7163272041185655,7.012246447885508
94,0.2894060929472011,2.3598180876875463
95,0.18319136200711683,3.0135081383527953
96,0.5865129348100832,5.56171968392699
97,0.020107546187493552,0.01152568412473498
98,0.8289400292173631,8.333867788656288
99,0.004695476192547066,0.5644339209505274
